_id,author,title,description,url,urlToImage,publishedAt,content,entreprise,id_source,name_source
673a294a1967847a73005e42,Emma Roth,Amazon’s CEO defends return-to-office policy,"Amazon CEO Andy Jassy said making employees return to the office five days per week isn’t a “backdoor layoff,” according to a meeting transcript seen by Reuters.",https://www.theverge.com/2024/11/5/24289159/amazon-ceo-andy-jassy-defends-return-to-office-policy,https://cdn.vox-cdn.com/thumbor/QsO6PR6ldBWvL5Rutx5b7EamGak=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/23951563/VRG_Illo_STK181_L_Normand_AndyJassy_Neutral.jpg,2024-11-05,"Amazons CEO defends return-to-office policy
Amazons CEO defends return-to-office policy
 / Andy Jassy said making employees return to the office five days per week isnt a backdoor layoff.
ByEmma R… [+1545 chars]",Amazon,the-verge,The Verge
673a294a1967847a73005e43,Gizmodo Deals,"The Pixel 8 Pro Price Falls Ahead of Black Friday on Amazon, Much Lower Than Prime Day",Amazon is challenging Google head-on.,https://gizmodo.com/the-pixel-8-pro-price-falls-ahead-of-black-friday-on-amazon-much-lower-than-prime-day-2000519979,https://gizmodo.com/app/uploads/2024/10/pixel-8-pro-google.jpg,2024-11-03,"The Google Pixel 8 Pro is making headlines on Amazon with a great early Black Friday offer: priced at just $718 down from its original retail price of $999, this deal is a massive savings of roughly … [+2140 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e44,Gizmodo Deals,"Just Before Black Friday, Amazon is Slashing Prices on The New MacBook Air With The XL 15-Inch Display",Amazon Slashes Prices on the Latest Apple Ultrabook.,https://gizmodo.com/just-before-black-friday-amazon-is-slashing-prices-on-the-new-macbook-air-with-the-xl-15-inch-display-2000520066,https://gizmodo.com/app/uploads/2024/08/macbook-air-m3.jpg,2024-11-03,"Launched in March, the latest 256GB MacBook Air M3 15-inch is making waves this early Black Friday with a great deal on Amazon. Currently priced at $1,091 down from its original price of $1,299 for t… [+2539 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e45,Gizmodo Deals,"At 40% Off on Amazon, This Roomba Robot Vacuum is Cheaper Than AirPods And Will Last a Lifetime",Embrace the future of effortless cleaning thanks to Amazon!,https://gizmodo.com/at-40-off-on-amazon-this-roomba-robot-vacuum-is-cheaper-than-airpods-and-will-last-a-lifetime-2000520057,https://gizmodo.com/app/uploads/2024/11/irobot-roomba-q20.jpg,2024-11-03,"The iRobot Roomba Vac robot vacuum is making waves this early Black Friday with a fantastic deal on Amazon that you won’t want to miss. Priced at just $149 down from $249, this 40% discount on Amazon… [+1991 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e46,Jay Peters,Prime Video will let you summon AI to recap what you’re watching,"Amazon’s Prime Video is getting a new generative AI-powered feature, X-Ray Recaps, to help catch you up on the show that you’re watching.",https://www.theverge.com/2024/11/4/24287955/amazon-prime-video-ai-x-ray-recaps,https://cdn.vox-cdn.com/thumbor/q6VH2BQZ60JxuCrHQwGVa-RBGnE=/0x0:2000x1125/1200x628/filters:focal(1000x563:1001x564)/cdn.vox-cdn.com/uploads/chorus_asset/file/25715032/aa1_102024_xrayrecaps_standard_hero_v1_600kb_2000x1125.jpg,2024-11-04,"Prime Video will let you summon AI to recap what youre watching
Prime Video will let you summon AI to recap what youre watching
 / The new X-Ray Recaps feature will be able to summarize TV seasons,… [+1105 chars]",Amazon,the-verge,The Verge
673a294a1967847a73005e47,Thomas Maxwell,"Amazon Gets Into the Boner Pill Business, Hims Stock Goes Limp","Don't worry, they will arrive in standard Amazon packages.",https://gizmodo.com/amazon-gets-into-the-boner-pill-business-hims-stock-goes-limp-2000524701,https://gizmodo.com/app/uploads/2024/11/GettyImages-2115789932.jpg,2024-11-14,"Amazon is pushing deeper into healthcare with new fixed pricing for treatment of certain conditions including erectile dysfunction and hair loss. Under the new scheme, Prime members can see the cost … [+2816 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e48,,[Removed],[Removed],https://removed.com,,2024-11-08,[Removed],Amazon,,[Removed]
673a294a1967847a73005e49,Sheena Vasani,Amazon’s Echo Spot alarm clock is on sale with a free color smart bulb,Amazon’s Echo Spot is available with a Globe Electric smart bulb for $49.99 at Amazon. You can also currently save on the Fitbit Charge 6 and Samsung’s Music Frame speaker.,https://www.theverge.com/2024/11/4/24287736/amazon-echo-spot-fitbit-charge-6-tracker-deal-sale,https://cdn.vox-cdn.com/thumbor/vAk3XZ5HZPtYwrfT_VTMwwaJeEk=/0x0:2040x1360/1200x628/filters:focal(1020x680:1021x681)/cdn.vox-cdn.com/uploads/chorus_asset/file/25538361/247196_Echo_Spot_Review_8A0A1511_CVirginia.jpg,2024-11-04,"Amazons Echo Spot alarm clock is on sale with a free color smart bulb
Amazons Echo Spot alarm clock is on sale with a free color smart bulb
 / We also found deals on the Fitbit Charge 6 and Samsung… [+3107 chars]",Amazon,the-verge,The Verge
673a294a1967847a73005e4a,Gizmodo Deals,"Amazon Is Clearing Out Its Stock: The Roborock Q7 Max Is Priced At $199, Down From $599 (70% Off)","With the $20 coupon on Amazon, the Roborock Q7 Max drops to its record low price.",https://gizmodo.com/amazon-is-clearing-out-its-stock-the-roborock-q7-max-is-priced-at-199-down-from-599-70-off-2000523532,https://gizmodo.com/app/uploads/2024/10/roborock-q7max.jpg,2024-11-12,The Roborock Q7 Max is currently available for an incredible price of $199 down from its original price of $599 on Amazon. This limited-time offer is the lowest price ever recorded for this high-end … [+2218 chars],Amazon,,Gizmodo.com
673a294a1967847a73005e4b,Gizmodo Deals,"Amazon Didn’t Acquire iRobot, But The Roomba i5+ Is Still at a 46% Off For Early Black Friday",Amazon continues to highlight the iRobot brand despite not being able to acquire it.,https://gizmodo.com/amazon-didnt-acquire-irobot-but-the-roomba-i5-is-still-at-a-46-off-for-early-black-friday-2000522907,https://gizmodo.com/app/uploads/2024/11/irobot-roomba-combo-i5plus.jpg,2024-11-11,"The iRobot Roomba Combo i5+ is a self-emptying robot vacuum and mop, and it’s currently available at an impressive discount of 46%, bringing the price down to $299 from its original list price of $54… [+2321 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e4c,Gizmodo Deals,"This Second Price Drop on the Samsung T9 SSD Brings It to a Record Low Price, Black Friday Starts Early",Amazon has decided to lower the price -once again- on Samsung's excellent portable SSD.,https://gizmodo.com/this-second-price-drop-on-the-samsung-t9-ssd-brings-it-to-a-record-low-price-black-friday-starts-early-2000524918,https://gizmodo.com/app/uploads/2024/09/Samsung-T9-926.jpg,2024-11-16,"This Saturday, Amazon has made (another) significant price reduction on the Samsung T9 4TB Portable SSD, bringing it down to an incredible $292, a steep drop from its original price of $549. This rep… [+2383 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e4d,Gizmodo Deals,"EcoFlow Kicks Off Black Friday, Portable Delta 2 Station With Solar Panels at a Record Low Price (55% Off)",Our Favorite Portable Power Stations Are 50% Off on Amazon for Early Black Friday.,https://gizmodo.com/ecoflow-kicks-off-black-friday-portable-delta-2-station-with-solar-panels-at-a-record-low-price-55-off-2000522820,https://gizmodo.com/app/uploads/2024/10/delta-2-solar-ecoflow.jpg,2024-11-11,"As Black Friday is getting closer, Amazon has kicked off its early deals with a bang and offers huge discounts on EcoFlow portable power stations. This Monday morning, the e-commerce giant unveiled t… [+3155 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e4e,,[Removed],[Removed],https://removed.com,,2024-11-09,[Removed],Amazon,,[Removed]
673a294a1967847a73005e4f,,[Removed],[Removed],https://removed.com,,2024-11-12,[Removed],Amazon,,[Removed]
673a294a1967847a73005e50,Gizmodo Deals,"Amazon Clears Out Stock Of The Blink Outdoor 4, Sold For $39 Down From $99","Amazon is offering deep discounts on the top-rated Blink cameras, a brand it purchased in 2017.",https://gizmodo.com/amazon-clears-out-stock-of-the-blink-outdoor-4-sold-for-39-down-from-99-2000520546,https://gizmodo.com/app/uploads/2024/11/blink-outdoor-4.jpg,2024-11-05,"This morning, the e-commerce giant Amazon surprised shoppers by offering the Blink Outdoor 4 camera at a massive 60% discount bringing the price down to just $39 from its original $99. This offer ext… [+2866 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e51,Gizmodo Deals,"Cheaper Than During Prime Day, This MacBook Air M2 at 30% Off Is The First Major Black Friday Deal on Amazon","Slashed in price by amazon ahead of black friday, this macbook air m2 is now cheaper than an ipad pro",https://gizmodo.com/cheaper-than-during-prime-day-this-macbook-air-m2-at-30-off-is-the-first-major-black-friday-deal-on-amazon-2000520536,https://gizmodo.com/app/uploads/2024/09/MAcBookAir2022.jpg,2024-11-05,Amazon has unleashed today an incredible early Black Friday deal that’s sure to catch the eye of Apple fans: the retail giant has slashed the price of the very popular MacBook Air M2 256GB offering i… [+2029 chars],Amazon,,Gizmodo.com
673a294a1967847a73005e52,Brittany Vincent,Bissell Little Green Pro Carpet Cleaner Is Down to Its Lowest Price in History Ahead of Black Friday,"Tackle even the toughest messes with this affordable carpet cleaner, on sale at Amazon for a low price now.",https://gizmodo.com/bissell-little-green-pro-carpet-cleaner-is-down-to-its-lowest-price-in-history-ahead-of-black-friday-2000521116,https://gizmodo.com/app/uploads/2024/11/bissell-little-green-pro.jpg,2024-11-06,"If you’re a pet owner or have kids, you know that accidents and spills are inevitable. You need something that can handle all the messes so all you have to worry about is taking care of the people an… [+2107 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e53,Joe Tilleli,The JBL Flip 6 Bluetooth Speaker Going for Its Lowest Price Ever Sound Like Music to My Ears,"Save 38% on the JBL Flip 6 portable Bluetooth speaker, available at Amazon in a rainbow of fun colors.",https://gizmodo.com/the-jbl-flip-6-bluetooth-speaker-going-for-its-lowest-price-ever-sound-like-music-to-my-ears-2000521882,https://gizmodo.com/app/uploads/2024/11/Untitled-design-21.jpg,2024-11-07,"We’re almost already through the first week of November. The holidays are quickly approaching which means we only have limited time to find gifts for our friends, family, and loved ones. Black Friday… [+2078 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e54,Joe Tilleli,"This MagSafe Anker Power Bank Hits All-Time Lowest Price, Even Better Than During Prime Day","Save 33% on the Anker MagGo Power Bank at Amazon, which also doubles as a phone stand.",https://gizmodo.com/this-magsafe-anker-power-bank-hits-all-time-lowest-price-even-better-than-during-prime-day-2000521320,https://gizmodo.com/app/uploads/2024/11/MagGoAnker.jpg,2024-11-06,"We’re closing in on Black Friday, the big kickoff to the holiday shopping season savings, but if you keep your eyes peeled, you can find some great deals already. Even though we’re still a few weeks … [+2193 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e55,Gizmodo Deals,Apple Kicks Off Black Friday: The New Mac Mini M4 Is on Sale For The First Time Ever,The new Mac Mini M4 is discounted on Amazon with an instant discount and a $25 coupon.,https://gizmodo.com/apple-kicks-off-black-friday-the-new-mac-mini-m4-is-on-sale-for-the-first-time-ever-2000524923,https://gizmodo.com/app/uploads/2024/11/mac-mini-m4.jpg,2024-11-16,"Apple’s latest Mac Mini M4 has just hit the market and it’s already on sale just ahead of Black Friday. Originally priced at $599, the new Mac Mini M4 256GB is now available for $549 (10% off). The d… [+1641 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e56,,[Removed],[Removed],https://removed.com,,2024-11-04,[Removed],Amazon,,[Removed]
673a294a1967847a73005e57,Joe Tilleli,"Amazon Offers LG C4 Series OLED TV at Record Low Price for Pre-Black Friday, Cheaper Than MacBook Pro",Save nearly 50% off on the 65-inch LG OLED evo C4 Series Smart TV in this Amazon limited time deal.,https://gizmodo.com/amazon-offers-lg-c4-series-oled-tv-at-record-low-price-for-pre-black-friday-cheaper-than-macbook-pro-2000521246,https://gizmodo.com/app/uploads/2024/11/lgc4.jpg,2024-11-06,"Black Friday is quickly approaching. This is a weekend known through ages as being a time everyone rushed out or logged in to purchase a new TV, hoping to find some big savings on the latest and grea… [+2371 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e58,Gizmodo Deals,"To Upgrade Your TV, Amazon Is Slashing Prices on Fire TV Sticks by 50% For Early Black Friday",Amazon has just lowered the price of all its Fire TV Stick models for the second time in a few days.,https://gizmodo.com/to-upgrade-your-tv-amazon-is-slashing-prices-on-fire-tv-sticks-by-50-for-early-black-friday-2000524914,https://gizmodo.com/app/uploads/2024/09/firetv-stick-streaming.jpg,2024-11-16,"This weekend, Amazon has slashed prices on its popular Fire TV Stick lineup which makes it the ideal moment for those looking to enhance their home entertainment experience. The discounts are massive… [+2758 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e59,Gizmodo Deals,Amazon Kicks Off Black Friday : 10 Hidden Gems to Check Out This Saturday Morning,Amazon has already rolled out some great deals across a broad selection of its catalog. Here’s our list of the offers you shouldn't miss.,https://gizmodo.com/amazon-kicks-off-black-friday-10-hidden-gems-to-check-out-this-saturday-morning-2000524884,https://gizmodo.com/app/uploads/2024/10/prime-day-amazon-october-24.jpg,2024-11-16,"Black Friday has become a global phenomenon and now it’s just around the corner. As usual, Amazon is leading the charge with an extended period of incredible deals: while the “official” Black Friday … [+4482 chars]",Amazon,,Gizmodo.com
673a294a1967847a73005e5a,Gizmodo Deals,"Forget The Apple Watch, Fitbit Charge 6 And Versa 4 at 40% Off For Early Black Friday on Amazon",Fitbit's activity tracker and smartwatch hit all-time low prices before Black Friday.,https://gizmodo.com/forget-the-apple-watch-fitbit-charge-6-and-versa-4-at-40-off-for-early-black-friday-on-amazon-2000521941,https://gizmodo.com/app/uploads/2024/11/fitbit-charge-6.jpg,2024-11-08,Early Black Friday deals have arrived on Amazon and you can get some significant discounts on two popular Fitbit models: the Fitbit Charge 6 and Fitbit Versa 4 are both available at their lowest pric… [+3729 chars],Amazon,,Gizmodo.com
